org.eclipse.equinox.transforms.hook      [1.1.0.v20131021-1933]
org.eclipse.equinox.transforms.hook.source [1.1.0.v20131021-1933]
org.eclipse.equinox.transforms.xslt      [1.0.300.v20130327-1442]
org.eclipse.equinox.transforms.xslt.source [1.0.300.v20130327-1442]
org.eclipse.equinox.useradmin            [1.1.400.v20130327-1442]
org.eclipse.equinox.useradmin.source     [1.1.400.v20130327-1442]
org.eclipse.equinox.util                 [1.0.500.v20130404-1337]
org.eclipse.equinox.util.source          [1.0.500.v20130404-1337]
org.eclipse.equinox.weaving.caching      [1.0.400.v20140529-1734]
org.eclipse.equinox.weaving.caching.j9   [1.0.200.v20140529-1734]
org.eclipse.equinox.weaving.caching.j9.source [1.0.200.v20140529-1734]
org.eclipse.equinox.weaving.caching.source [1.0.400.v20140529-1734]
org.eclipse.equinox.weaving.hook         [1.1.200.v20150730-1648]
org.eclipse.equinox.weaving.hook.source  [1.1.200.v20150730-1648]
org.eclipse.equinox.wireadmin            [1.0.600.v20150715-1528]
org.eclipse.equinox.wireadmin.source     [1.0.600.v20150715-1528]
org.eclipse.help                         [3.7.0.v20160602-1307]
org.eclipse.help.base                    [4.1.0.v20160606-1100, 4.1.0.v20160907-1200, 4.1.1.v20161124-1400, 4.1.2.v20170301-0400]
org.eclipse.help.base.source             [4.1.0.v20160606-1100, 4.1.0.v20160907-1200, 4.1.1.v20161124-1400, 4.1.2.v20170301-0400]
org.eclipse.help.source                  [3.7.0.v20160602-1307]
org.eclipse.help.ui                      [4.0.200.v20160510-0758]
org.eclipse.help.ui.source               [4.0.200.v20160510-0758]
org.eclipse.help.webapp                  [3.8.0.v20160504-0839]
org.eclipse.help.webapp.source           [3.8.0.v20160504-0839]
org.eclipse.jdt                          [3.12.0.v20160606-1100, 3.12.1.v20160907-1200, 3.12.2.v20161124-1400, 3.12.3.v20170301-0400]
org.eclipse.jdt.annotation               [1.1.100.v20160418-1457, 2.1.0.v20160418-1457]
org.eclipse.jdt.annotation.source        [1.1.100.v20160418-1457, 2.1.0.v20160418-1457]
org.eclipse.jdt.apt.core                 [3.4.100.v20160525-0952]
org.eclipse.jdt.apt.core.source          [3.4.100.v20160525-0952]
org.eclipse.jdt.apt.pluggable.core       [1.1.100.v20160418-1457]
org.eclipse.jdt.apt.pluggable.core.source [1.1.100.v20160418-1457]
org.eclipse.jdt.apt.pluggable.tests      [3.4.100.v20160418-1457]
org.eclipse.jdt.apt.tests                [3.4.0.v20160418-1457]
org.eclipse.jdt.apt.ui                   [3.4.100.v20160418-1457]
org.eclipse.jdt.apt.ui.source            [3.4.100.v20160418-1457]
org.eclipse.jdt.compiler.apt             [1.2.100.v20160418-1457]
org.eclipse.jdt.compiler.apt.source      [1.2.100.v20160418-1457]
org.eclipse.jdt.compiler.apt.tests       [1.1.100.v20160418-1457]
org.eclipse.jdt.compiler.tool            [1.1.100.v20160418-1457]
org.eclipse.jdt.compiler.tool.source     [1.1.100.v20160418-1457]
org.eclipse.jdt.compiler.tool.tests      [1.1.0.v20160418-1457]
org.eclipse.jdt.core                     [3.12.0.v20160516-2131, 3.12.1.v20160829-0950, 3.12.2.v20161117-1814, 3.12.3.v20170228-1205]
org.eclipse.jdt.core.compiler.batch      [3.12.0.v20160516-2131, 3.12.1.v20160829-0950, 3.12.2.v20161117-1814, 3.12.3.v20170228-1205]
org.eclipse.jdt.core.manipulation        [1.7.0.v20160419-0705]
org.eclipse.jdt.core.manipulation.source [1.7.0.v20160419-0705]
org.eclipse.jdt.core.source              [3.12.0.v20160516-2131, 3.12.1.v20160829-0950, 3.12.2.v20161117-1814, 3.12.3.v20170228-1205]
org.eclipse.jdt.core.tests.binaries      [1.0.200.v20160420-0732]
org.eclipse.jdt.core.tests.builder       [3.10.4.v20160418-1457, 3.10.4.v20170228-1200]
org.eclipse.jdt.core.tests.compiler      [3.12.200.v20160516-2131, 3.12.201.v20160823-0630, 3.12.201.v20161117-1814, 3.12.201.v20170228-1205]
org.eclipse.jdt.core.tests.model         [3.10.200.v20160505-0839, 3.10.201.v20160829-0950, 3.10.202.v20161116-1002, 3.10.202.v20170213-0911]
org.eclipse.jdt.core.tests.performance   [3.10.0.v20160505-0526]
org.eclipse.jdt.debug                    [3.10.0.v20160418-1524, 3.10.1.v20160811-0441]
org.eclipse.jdt.debug.source             [3.10.0.v20160418-1524, 3.10.1.v20160811-0441]
org.eclipse.jdt.debug.tests              [3.10.0.v20160418-1524, 3.10.1.v20160811-0416]
org.eclipse.jdt.debug.ui                 [3.7.200.v20160423-1519, 3.7.201.v20160811-0450]
org.eclipse.jdt.debug.ui.source          [3.7.200.v20160423-1519, 3.7.201.v20160811-0450]
org.eclipse.jdt.doc.isv                  [3.12.0.v20160601-2148, 3.12.1.v20160825-1158, 3.12.2.v20161123-1159, 3.12.2.v20170221-1001]
org.eclipse.jdt.doc.user                 [3.12.0.v20160601-2148, 3.12.1.v20160727-2009]
org.eclipse.jdt.junit                    [3.9.0.v20160421-1701]
org.eclipse.jdt.junit.core               [3.8.0.v20160421-1701]
org.eclipse.jdt.junit.core.source        [3.8.0.v20160421-1701]
org.eclipse.jdt.junit.runtime            [3.4.600.v20160505-0715]
org.eclipse.jdt.junit.runtime.source     [3.4.600.v20160505-0715]
org.eclipse.jdt.junit.source             [3.9.0.v20160421-1701]
org.eclipse.jdt.junit4.runtime           [1.1.600.v20160505-0715]
org.eclipse.jdt.junit4.runtime.source    [1.1.600.v20160505-0715]
org.eclipse.jdt.launching                [3.8.100.v20160505-0636, 3.8.101.v20161111-2014]
org.eclipse.jdt.launching.macosx         [3.3.0.v20160418-1524]
org.eclipse.jdt.launching.macosx.source  [3.3.0.v20160418-1524]
org.eclipse.jdt.launching.source         [3.8.100.v20160505-0636, 3.8.101.v20161111-2014]
org.eclipse.jdt.launching.ui.macosx      [1.1.0.v20160418-1524]
org.eclipse.jdt.launching.ui.macosx.source [1.1.0.v20160418-1524]
org.eclipse.jdt.text.tests               [3.12.0.v20160422-0630]
org.eclipse.jdt.ui                       [3.12.0.v20160525-1829, 3.12.1.v20160822-0645, 3.12.2.v20160929-0804]
org.eclipse.jdt.ui.source                [3.12.0.v20160525-1829, 3.12.1.v20160822-0645, 3.12.2.v20160929-0804]
org.eclipse.jdt.ui.tests                 [3.12.0.v20160425-1534, 3.12.1.v20160822-0645, 3.12.2.v20160929-1056]
org.eclipse.jdt.ui.tests.refactoring     [3.12.0.v20160425-1243]
org.eclipse.jetty.continuation           [9.3.9.v20160517]
org.eclipse.jetty.continuation.source    [9.3.9.v20160517]
org.eclipse.jetty.http                   [9.3.9.v20160517]
org.eclipse.jetty.http.source            [9.3.9.v20160517]
org.eclipse.jetty.io                     [9.3.9.v20160517]
org.eclipse.jetty.io.source              [9.3.9.v20160517]
org.eclipse.jetty.security               [9.3.9.v20160517]
org.eclipse.jetty.security.source        [9.3.9.v20160517]
org.eclipse.jetty.server                 [9.3.9.v20160517]
org.eclipse.jetty.server.source          [9.3.9.v20160517]
org.eclipse.jetty.servlet                [9.3.9.v20160517]
org.eclipse.jetty.servlet.source         [9.3.9.v20160517]
org.eclipse.jetty.util                   [9.3.9.v20160517]
org.eclipse.jetty.util.source            [9.3.9.v20160517]
org.eclipse.jface                        [3.12.0.v20160518-1929, 3.12.1.v20160923-1528, 3.12.2.v20170113-2113]
org.eclipse.jface.databinding            [1.8.0.v20160420-2231, 1.8.1.v20161026-1531]
org.eclipse.jface.databinding.source     [1.8.0.v20160420-2231, 1.8.1.v20161026-1531]
org.eclipse.jface.examples.databinding   [1.0.300.v20160517-0715]
org.eclipse.jface.examples.databinding.source [1.0.300.v20160517-0715]
org.eclipse.jface.source                 [3.12.0.v20160518-1929, 3.12.1.v20160923-1528, 3.12.2.v20170113-2113]
org.eclipse.jface.tests.databinding      [1.1.0.v20160428-1305, 1.8.1.v20161026-1531]
org.eclipse.jface.tests.databinding.conformance [1.2.0.v20150813-1848]
org.eclipse.jface.text                   [3.11.0.v20160505-1301, 3.11.1.v20160819-1517, 3.11.2.v20161113-1700, 3.11.2.v20170220-1911]
org.eclipse.jface.text.source            [3.11.0.v20160505-1301, 3.11.1.v20160819-1517, 3.11.2.v20161113-1700, 3.11.2.v20170220-1911]
org.eclipse.jface.text.tests             [3.11.0.v20160503-1849]
org.eclipse.jsch.core                    [1.3.0.v20160422-1917]
org.eclipse.jsch.core.source             [1.3.0.v20160422-1917]
org.eclipse.jsch.tests                   [1.1.0.v20160323-1650]
org.eclipse.jsch.ui                      [1.3.0.v20160323-1650]
org.eclipse.jsch.ui.source               [1.3.0.v20160323-1650]
org.eclipse.ltk.core.refactoring         [3.7.0.v20160419-0705]
org.eclipse.ltk.core.refactoring.source  [3.7.0.v20160419-0705]
org.eclipse.ltk.core.refactoring.tests   [3.7.0.v20160419-0705]
org.eclipse.ltk.ui.refactoring           [3.8.0.v20160518-1817]
org.eclipse.ltk.ui.refactoring.source    [3.8.0.v20160518-1817]
org.eclipse.ltk.ui.refactoring.tests     [3.8.0.v20160419-0705]
org.eclipse.osgi                         [3.11.0.v20160603-1336, 3.11.1.v20160708-1632, 3.11.2.v20161107-1947, 3.11.3.v20170209-1843]
org.eclipse.osgi.compatibility.plugins   [1.0.0.v20131023-1243]
org.eclipse.osgi.compatibility.state     [1.0.200.v20160504-1419]
org.eclipse.osgi.compatibility.state.source [1.0.200.v20160504-1419]
org.eclipse.osgi.services                [3.5.100.v20160504-1419]
org.eclipse.osgi.services.source         [3.5.100.v20160504-1419]
org.eclipse.osgi.source                  [3.11.0.v20160603-1336, 3.11.1.v20160708-1632, 3.11.2.v20161107-1947, 3.11.3.v20170209-1843]
org.eclipse.osgi.tests                   [3.11.100.v20160603-1336, 3.11.101.v20160708-1629, 3.11.102.v20161025-1717, 3.11.102.v20170208-1407]
org.eclipse.osgi.util                    [3.3.100.v20150423-1351]
org.eclipse.osgi.util.source             [3.3.100.v20150423-1351]
org.eclipse.pde                          [3.12.0.v20160606-1100, 3.12.1.v20160907-1200, 3.12.2.v20161124-1400, 3.12.3.v20170301-0400]
org.eclipse.pde.api.tools                [1.1.0.v20160508-0834, 1.1.1.v20160811-0626, 1.1.2.v20161115-0549]
org.eclipse.pde.api.tools.annotations    [1.0.100.v20160418-1724]
org.eclipse.pde.api.tools.annotations.source [1.0.100.v20160418-1724]
org.eclipse.pde.api.tools.ee.cdcfoundation10 [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.cdcfoundation11 [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.j2se12      [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.j2se13      [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.j2se14      [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.j2se15      [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.javase16    [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.javase17    [1.0.100.v20130327-1631]
org.eclipse.pde.api.tools.ee.javase18    [1.0.0.v20160419-1303]
org.eclipse.pde.api.tools.ee.jre11       [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.osgiminimum10 [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.osgiminimum11 [1.0.200.v20130327-1631]
org.eclipse.pde.api.tools.ee.osgiminimum12 [1.0.300.v20130327-1631]
org.eclipse.pde.api.tools.source         [1.1.0.v20160508-0834, 1.1.1.v20160811-0626, 1.1.2.v20161115-0549]
org.eclipse.pde.api.tools.tests          [1.0.600.v20160425-0845, 1.0.600.v20160722-1007]
org.eclipse.pde.api.tools.ui             [1.1.0.v20160519-0701]
org.eclipse.pde.api.tools.ui.source      [1.1.0.v20160519-0701]
org.eclipse.pde.build                    [3.9.200.v20160204-0642]
org.eclipse.pde.build.source             [3.9.200.v20160204-0642]
org.eclipse.pde.build.tests              [1.1.700.v20160428-0824]
org.eclipse.pde.core                     [3.11.0.v20160510-1223, 3.11.1.v20161115-1951]
org.eclipse.pde.core.source              [3.11.0.v20160510-1223, 3.11.1.v20161115-1951]
org.eclipse.pde.doc.user                 [3.12.0.v20160601-2148, 3.12.1.v20160825-1158, 3.12.2.v20161123-1159, 3.12.2.v20170221-1001]
org.eclipse.pde.ds.annotations           [1.0.0.v20160525-1437]
org.eclipse.pde.ds.annotations.source    [1.0.0.v20160525-1437]
org.eclipse.pde.ds.core                  [1.1.0.v20151201-1325]
org.eclipse.pde.ds.core.source           [1.1.0.v20151201-1325]
org.eclipse.pde.ds.tests                 [1.1.0.v20150911-1533]
org.eclipse.pde.ds.ui                    [1.1.0.v20160518-1843]
org.eclipse.pde.ds.ui.source             [1.1.0.v20160518-1843]
org.eclipse.pde.junit.runtime            [3.5.0.v20151013-0625]
org.eclipse.pde.junit.runtime.source     [3.5.0.v20151013-0625]
org.eclipse.pde.launching                [3.6.400.v20160121-1248, 3.6.401.v20161115-0549]
org.eclipse.pde.launching.source         [3.6.400.v20160121-1248, 3.6.401.v20161115-0549]
org.eclipse.pde.runtime                  [3.5.0.v20160418-1724]
org.eclipse.pde.runtime.source           [3.5.0.v20160418-1724]
org.eclipse.pde.tools.versioning         [1.0.200.v20140518-1929]
org.eclipse.pde.ua.core                  [1.0.500.v20160204-0642]
org.eclipse.pde.ua.core.source           [1.0.500.v20160204-0642]
org.eclipse.pde.ua.ui                    [1.1.0.v20160518-1843]
org.eclipse.pde.ua.ui.source             [1.1.0.v20160518-1843]
org.eclipse.pde.ui                       [3.9.0.v20160525-1830, 3.9.1.v20160813-1107, 3.9.100.v20161102-0517]
org.eclipse.pde.ui.source                [3.9.0.v20160525-1830, 3.9.1.v20160813-1107, 3.9.100.v20161102-0517]
org.eclipse.pde.ui.templates             [3.6.0.v20160424-1948]
org.eclipse.pde.ui.templates.source      [3.6.0.v20160424-1948]
org.eclipse.pde.ui.tests                 [3.2.0.v20160415-0840]
org.eclipse.platform                     [4.6.0.v20160606-1100, 4.6.1.v20160907-1200, 4.6.2.v20161124-1400, 4.6.3.v20170301-0400]
org.eclipse.platform.doc.isv             [4.6.0.v20160602-1333, 4.6.1.v20160829-1312, 4.6.2.v20161123-1159, 4.6.2.v20170221-1001]
org.eclipse.platform.doc.user            [4.6.0.v20160606-1250, 4.6.1.v20160727-2009]
org.eclipse.platform.source              [4.6.0.v20160606-1100, 4.6.1.v20160907-1200, 4.6.2.v20161124-1400, 4.6.3.v20170301-0400]
org.eclipse.rcp                          [4.6.0.v20160606-1100, 4.6.1.v20160907-1200, 4.6.2.v20161124-1400, 4.6.3.v20170301-0400]
org.eclipse.releng.tests                 [3.3.0.v20160503-1715, 3.3.1.v20160705-1904]
org.eclipse.releng.tools                 [3.9.0.v20160416-2220]
org.eclipse.sdk                          [4.6.0.v20160606-1100, 4.6.1.v20160907-1200, 4.6.2.v20161124-1400, 4.6.3.v20170301-0400]
org.eclipse.sdk.examples                 [3.5.600.v20160606-1100, 3.5.600.v20160907-1200, 3.5.600.v20161124-1400, 3.5.600.v20170301-0400]
org.eclipse.sdk.examples.source          [3.5.600.v20160606-1100, 3.5.600.v20160907-1200, 3.5.600.v20161124-1400, 3.5.600.v20170301-0400]
org.eclipse.sdk.tests                    [4.6.0.v20160606-1100, 4.6.1.v20160907-1200, 4.6.2.v20161124-1400, 4.6.3.v20170301-0400]
org.eclipse.search                       [3.11.0.v20160519-1501, 3.11.1.v20161113-1700]
org.eclipse.search.source                [3.11.0.v20160519-1501, 3.11.1.v20161113-1700]
org.eclipse.search.tests                 [3.9.0.v20160503-1849]
org.eclipse.swt                          [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.cocoa.macosx.x86_64      [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.cocoa.macosx.x86_64.source [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.examples                 [3.105.0.v20160519-1008, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.browser.demos   [3.105.0.v20160115-0826, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.browser.demos.source [3.105.0.v20160115-0826, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.launcher        [3.105.0.v20151111-1312, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.launcher.source [3.105.0.v20151111-1312, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.ole.win32       [3.105.0.v20150928-1000, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.ole.win32.source [3.105.0.v20150928-1000, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.source          [3.105.0.v20160519-1008, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.views           [3.105.0.v20150928-1000, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.examples.views.source    [3.105.0.v20150928-1000, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.gtk.aix.ppc              [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.aix.ppc.source       [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.aix.ppc64            [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.aix.ppc64.source     [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.hpux.ia64            [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.hpux.ia64.source     [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.ppc            [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.ppc.source     [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.ppc64          [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.ppc64.source   [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.ppc64le        [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.ppc64le.source [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.s390           [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.s390.source    [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.s390x          [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.s390x.source   [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.x86            [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.x86.source     [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.x86_64         [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.linux.x86_64.source  [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.solaris.sparcv9      [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.solaris.sparcv9.source [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.solaris.x86_64       [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.gtk.solaris.x86_64.source [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.tests                    [3.105.0.v20160512-1239, 3.105.1.v20160823-1857, 3.105.2.v20161124-1832, 3.105.3.v20161230-1118]
org.eclipse.swt.tools                    [3.105.0.v20160402-1532, 3.105.1.v20160823-1857, 3.105.2.v20161005-1540, 3.105.3.v20161230-1118]
org.eclipse.swt.win32.win32.x86          [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.win32.win32.x86.source   [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.win32.win32.x86_64       [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.swt.win32.win32.x86_64.source [3.105.0.v20160603-0902, 3.105.1.v20160907-0248, 3.105.2.v20161122-0613, 3.105.3.v20170228-0512]
org.eclipse.team.core                    [3.8.0.v20160418-1534]
org.eclipse.team.core.source             [3.8.0.v20160418-1534]
org.eclipse.team.cvs.core                [3.4.0.v20160418-1534]
org.eclipse.team.cvs.core.source         [3.4.0.v20160418-1534]
org.eclipse.team.cvs.ssh2                [3.3.0.v20160418-1534]
org.eclipse.team.cvs.ssh2.source         [3.3.0.v20160418-1534]
org.eclipse.team.cvs.ui                  [3.4.0.v20160518-1906]
org.eclipse.team.cvs.ui.source           [3.4.0.v20160518-1906]
org.eclipse.team.examples.filesystem     [3.5.0.v20160323-1650]
org.eclipse.team.examples.filesystem.source [3.5.0.v20160323-1650]
org.eclipse.team.tests.core              [3.8.0.v20160418-1534]
org.eclipse.team.tests.cvs.core          [3.4.0.v20160418-1534]
org.eclipse.team.ui                      [3.8.0.v20160518-1906]
org.eclipse.team.ui.source               [3.8.0.v20160518-1906]
org.eclipse.test                         [3.3.200.v20151106-1314]
org.eclipse.test.performance             [3.12.0.v20160503-1715, 3.12.0.v20170213-1316]
org.eclipse.test.performance.win32       [3.1.200.v20140518-1929]
org.eclipse.test.source                  [3.3.200.v20151106-1314]
org.eclipse.text                         [3.6.0.v20160503-1849]
org.eclipse.text.source                  [3.6.0.v20160503-1849]
org.eclipse.text.tests                   [3.11.0.v20160503-1849]
org.eclipse.ua.tests                     [3.3.800.v20160416-0844]
org.eclipse.ua.tests.doc                 [1.0.200.v20160416-0844]
org.eclipse.ui                           [3.108.0.v20160518-1929, 3.108.1.v20160929-1045]
org.eclipse.ui.browser                   [3.5.0.v20160518-1929, 3.5.1.v20160712-0914, 3.5.2.v20161114-0210]
org.eclipse.ui.browser.source            [3.5.0.v20160518-1929, 3.5.1.v20160712-0914, 3.5.2.v20161114-0210]
org.eclipse.ui.cheatsheets               [3.5.0.v20160504-0839]
org.eclipse.ui.cheatsheets.source        [3.5.0.v20160504-0839]
org.eclipse.ui.cocoa                     [1.1.100.v20151202-1450]
org.eclipse.ui.cocoa.source              [1.1.100.v20151202-1450]
org.eclipse.ui.console                   [3.6.200.v20160518-1858, 3.6.201.v20161107-0337]
org.eclipse.ui.console.source            [3.6.200.v20160518-1858, 3.6.201.v20161107-0337]
org.eclipse.ui.editors                   [3.10.0.v20160505-0931, 3.10.1.v20161106-1856]
org.eclipse.ui.editors.source            [3.10.0.v20160505-0931, 3.10.1.v20161106-1856]
org.eclipse.ui.editors.tests             [3.9.0.v20160503-1849, 3.9.1.v20161106-1747]
org.eclipse.ui.examples.contributions    [3.4.0.v20160401-0528]
org.eclipse.ui.examples.contributions.source [3.4.0.v20160401-0528]
org.eclipse.ui.examples.fieldassist      [1.1.100.v20160330-1439]
org.eclipse.ui.examples.fieldassist.source [1.1.100.v20160330-1439]
org.eclipse.ui.examples.javaeditor       [3.2.0.v20160503-1849]
org.eclipse.ui.examples.javaeditor.source [3.2.0.v20160503-1849]
org.eclipse.ui.examples.multipageeditor  [3.2.300.v20151104-0051]
org.eclipse.ui.examples.multipageeditor.source [3.2.300.v20151104-0051]
org.eclipse.ui.examples.propertysheet    [3.2.400.v20160329-2017]
org.eclipse.ui.examples.propertysheet.source [3.2.400.v20160329-2017]
org.eclipse.ui.examples.readmetool       [3.4.0.v20160329-2017]
org.eclipse.ui.examples.readmetool.source [3.4.0.v20160329-2017]
org.eclipse.ui.examples.undo             [3.2.301.v20160329-2017]
org.eclipse.ui.examples.undo.source      [3.2.301.v20160329-2017]
org.eclipse.ui.examples.views.properties.tabbed.article [3.2.1.v20160330-1438]
org.eclipse.ui.examples.views.properties.tabbed.article.source [3.2.1.v20160330-1438]
org.eclipse.ui.externaltools             [3.3.100.v20160518-1858]
org.eclipse.ui.externaltools.source      [3.3.100.v20160518-1858]
org.eclipse.ui.forms                     [3.7.0.v20160518-1929, 3.7.1.v20161220-1635]
org.eclipse.ui.forms.source              [3.7.0.v20160518-1929, 3.7.1.v20161220-1635]
org.eclipse.ui.ide                       [3.12.0.v20160601-1609, 3.12.1.v20160823-0925, 3.12.2.v20161115-1450, 3.12.3.v20170119-0935]
org.eclipse.ui.ide.application           [1.1.100.v20160518-1929, 1.1.101.v20160829-0827]
org.eclipse.ui.ide.application.source    [1.1.100.v20160518-1929, 1.1.101.v20160829-0827]
org.eclipse.ui.ide.source                [3.12.0.v20160601-1609, 3.12.1.v20160823-0925, 3.12.2.v20161115-1450, 3.12.3.v20170119-0935]
org.eclipse.ui.intro                     [3.5.0.v20160509-1548, 3.5.1.v20160829-1558, 3.5.2.v20161116-1147]
org.eclipse.ui.intro.quicklinks          [1.0.0.v20160515-0255]
org.eclipse.ui.intro.quicklinks.source   [1.0.0.v20160515-0255]
org.eclipse.ui.intro.source              [3.5.0.v20160509-1548, 3.5.1.v20160829-1558, 3.5.2.v20161116-1147]
org.eclipse.ui.intro.universal           [3.3.0.v20160519-1604, 3.3.1.v20160829-1558]
org.eclipse.ui.intro.universal.source    [3.3.0.v20160519-1604, 3.3.1.v20160829-1558]
org.eclipse.ui.monitoring                [1.1.0.v20160131-1628, 1.1.1.v20161028-1850, 1.1.2.v20170203-1115]
org.eclipse.ui.monitoring.source         [1.1.0.v20160131-1628, 1.1.1.v20161028-1850, 1.1.2.v20170203-1115]
