com.google.code.atinject.tck             [1.1.0.v20160901-1938]
org.eclipse.core.contenttype.source      [3.6.0.v20170207-1037]
org.eclipse.core.databinding             [1.6.100.v20170515-1119]
org.eclipse.core.databinding.beans       [1.4.0.v20170210-0856]
org.eclipse.core.databinding.beans.source [1.4.0.v20170210-0856]
org.eclipse.core.databinding.observable  [1.6.100.v20170515-1119]
org.eclipse.core.databinding.observable.source [1.6.100.v20170515-1119]
org.eclipse.core.databinding.property    [1.6.100.v20170515-1119]
org.eclipse.core.databinding.property.source [1.6.100.v20170515-1119]
org.eclipse.core.databinding.source      [1.6.100.v20170515-1119]
org.eclipse.core.expressions             [3.6.0.v20170207-1037]
org.eclipse.core.expressions.source      [3.6.0.v20170207-1037]
org.eclipse.core.expressions.tests       [3.5.1.v20170207-0959]
org.eclipse.core.externaltools           [1.1.0.v20170113-2056]
org.eclipse.core.externaltools.source    [1.1.0.v20170113-2056]
org.eclipse.core.filebuffers             [3.6.100.v20170203-1130]
org.eclipse.core.filebuffers.source      [3.6.100.v20170203-1130]
org.eclipse.core.filebuffers.tests       [3.11.100.v20160824-0924]
org.eclipse.core.filesystem              [1.7.0.v20170406-1337]
org.eclipse.core.filesystem.linux.ppc64  [1.4.0.v20140124-1940]
org.eclipse.core.filesystem.linux.ppc64le [1.4.0.v20140822-1153]
org.eclipse.core.filesystem.linux.x86    [1.4.200.v20140124-1940]
org.eclipse.core.filesystem.linux.x86_64 [1.2.200.v20140124-1940]
org.eclipse.core.filesystem.macosx       [1.3.0.v20140124-1940]
org.eclipse.core.filesystem.source       [1.7.0.v20170406-1337]
org.eclipse.core.filesystem.win32.x86    [1.4.0.v20140124-1940]
org.eclipse.core.filesystem.win32.x86_64 [1.4.0.v20140124-1940]
org.eclipse.core.jobs                    [3.9.0.v20170322-0013, 3.9.1.v20170714-0547, 3.9.2.v20171030-1027, 3.9.3.v20180115-1757]
org.eclipse.core.jobs.source             [3.9.0.v20170322-0013, 3.9.1.v20170714-0547, 3.9.2.v20171030-1027, 3.9.3.v20180115-1757]
org.eclipse.core.net                     [1.3.100.v20170516-0820]
org.eclipse.core.net.linux.x86           [1.2.0.v20160323-1650]
org.eclipse.core.net.linux.x86_64        [1.2.0.v20160323-1650]
org.eclipse.core.net.source              [1.3.100.v20170516-0820]
org.eclipse.core.net.win32.x86           [1.1.0.v20160323-1650]
org.eclipse.core.net.win32.x86_64        [1.1.0.v20160323-1650]
org.eclipse.core.resources               [3.12.0.v20170417-1558]
org.eclipse.core.resources.source        [3.12.0.v20170417-1558]
org.eclipse.core.resources.win32.x86     [3.5.200.v20170516-0925]
org.eclipse.core.resources.win32.x86_64  [3.5.100.v20170516-0925]
org.eclipse.core.runtime                 [3.13.0.v20170207-1030]
org.eclipse.core.runtime.source          [3.13.0.v20170207-1030]
org.eclipse.core.tests.harness           [3.11.100.v20170207-1037]
org.eclipse.core.tests.net               [1.4.100.v20170516-0820]
org.eclipse.core.tests.resources         [3.10.0.v20170428-1626]
org.eclipse.core.tests.runtime           [3.11.100.v20170516-0700, 3.11.101.v20171030-1027, 3.11.102.v20180115-1757]
org.eclipse.core.variables               [3.4.0.v20170113-2056]
org.eclipse.core.variables.source        [3.4.0.v20170113-2056]
org.eclipse.cvs                          [1.4.400.v20170612-0950, 1.4.401.v20170906-1700, 1.4.401.v20171009-0410, 1.4.402.v20171130-0510, 1.4.403.v20180301-0715, 1.4.453.v20180330-0640]
org.eclipse.debug.core                   [3.11.0.v20170605-1534]
org.eclipse.debug.core.source            [3.11.0.v20170605-1534]
org.eclipse.debug.examples.core          [1.4.0.v20160419-1720]
org.eclipse.debug.examples.core.source   [1.4.0.v20160419-1720]
org.eclipse.debug.examples.ui            [1.5.0.v20160419-1720]
org.eclipse.debug.examples.ui.source     [1.5.0.v20160419-1720]
org.eclipse.debug.tests                  [3.10.100.v20170605-1534, 3.10.101.v20170710-0633]
org.eclipse.debug.ui                     [3.12.0.v20170605-1534, 3.12.50.v20170920-1329]
org.eclipse.debug.ui.source              [3.12.0.v20170605-1534, 3.12.50.v20170920-1329]
org.eclipse.e4.core.commands             [0.12.100.v20170513-0428]
org.eclipse.e4.core.commands.source      [0.12.100.v20170513-0428]
org.eclipse.e4.core.commands.tests       [0.11.100.v20170516-0646]
org.eclipse.e4.core.contexts             [1.6.0.v20170322-1144]
org.eclipse.e4.core.contexts.source      [1.6.0.v20170322-1144]
org.eclipse.e4.core.di                   [1.6.100.v20170421-1418]
org.eclipse.e4.core.di.annotations       [1.6.0.v20170119-2002]
org.eclipse.e4.core.di.annotations.source [1.6.0.v20170119-2002]
org.eclipse.e4.core.di.extensions        [0.15.0.v20170228-1728]
org.eclipse.e4.core.di.extensions.source [0.15.0.v20170228-1728]
org.eclipse.e4.core.di.extensions.supplier [0.15.0.v20170407-0928]
org.eclipse.e4.core.di.extensions.supplier.source [0.15.0.v20170407-0928]
org.eclipse.e4.core.di.source            [1.6.100.v20170421-1418]
org.eclipse.e4.core.services             [2.1.0.v20170407-0928]
org.eclipse.e4.core.services.source      [2.1.0.v20170407-0928]
org.eclipse.e4.core.tests                [1.1.100.v20170522-0917]
org.eclipse.e4.emf.xpath                 [0.2.0.v20160630-0728]
org.eclipse.e4.emf.xpath.source          [0.2.0.v20160630-0728]
org.eclipse.e4.tools                     [4.7.0.v20170412-0858]
org.eclipse.e4.tools.compat              [4.7.0.v20170112-0731]
org.eclipse.e4.tools.compat.source       [4.7.0.v20170112-0731]
org.eclipse.e4.tools.emf.editor3x        [4.7.0.v20170301-2031]
org.eclipse.e4.tools.emf.editor3x.source [4.7.0.v20170301-2031]
org.eclipse.e4.tools.emf.ui              [4.5.200.v20170515-1617]
org.eclipse.e4.tools.emf.ui.source       [4.5.200.v20170515-1617]
org.eclipse.e4.tools.jdt.templates       [4.7.0.v20161219-1049]
org.eclipse.e4.tools.jdt.templates.source [4.7.0.v20161219-1049]
org.eclipse.e4.tools.services            [4.7.0.v20170105-1247]
org.eclipse.e4.tools.services.source     [4.7.0.v20170105-1247]
org.eclipse.e4.tools.source              [4.7.0.v20170412-0858]
org.eclipse.e4.ui.bindings               [0.12.0.v20170312-2302, 0.12.1.v20170823-1632]
org.eclipse.e4.ui.bindings.source        [0.12.0.v20170312-2302, 0.12.1.v20170823-1632]
org.eclipse.e4.ui.bindings.tests         [0.10.100.v20170515-1327]
org.eclipse.e4.ui.css.core               [0.12.100.v20170526-1635, 0.12.101.v20170712-1547]
org.eclipse.e4.ui.css.core.source        [0.12.100.v20170526-1635, 0.12.101.v20170712-1547]
org.eclipse.e4.ui.css.swt                [0.13.0.v20170516-1617, 0.13.1.v20170808-1940]
org.eclipse.e4.ui.css.swt.source         [0.13.0.v20170516-1617, 0.13.1.v20170808-1940]
org.eclipse.e4.ui.css.swt.theme          [0.11.0.v20170312-2302]
org.eclipse.e4.ui.css.swt.theme.source   [0.11.0.v20170312-2302]
org.eclipse.e4.ui.di                     [1.2.100.v20170414-1137]
org.eclipse.e4.ui.di.source              [1.2.100.v20170414-1137]
org.eclipse.e4.ui.dialogs                [1.1.100.v20170104-1425]
org.eclipse.e4.ui.dialogs.source         [1.1.100.v20170104-1425]
org.eclipse.e4.ui.model.workbench        [2.0.0.v20170228-1842, 2.0.1.v20170713-1800]
org.eclipse.e4.ui.model.workbench.source [2.0.0.v20170228-1842, 2.0.1.v20170713-1800]
org.eclipse.e4.ui.services               [1.3.0.v20170307-2032]
org.eclipse.e4.ui.services.source        [1.3.0.v20170307-2032]
org.eclipse.e4.ui.swt.gtk                [1.0.200.v20170513-0428]
org.eclipse.e4.ui.swt.gtk.source         [1.0.200.v20170513-0428]
org.eclipse.e4.ui.tests                  [0.11.100.v20170607-1342, 0.11.101.v20170815-0824]
org.eclipse.e4.ui.tests.css.core         [1.300.0.v20170515-1327]
org.eclipse.e4.ui.tests.css.swt          [0.10.100.v20170517-0622, 0.10.101.v20170725-1627]
org.eclipse.e4.ui.widgets                [1.2.0.v20160630-0736]
org.eclipse.e4.ui.widgets.source         [1.2.0.v20160630-0736]
org.eclipse.e4.ui.workbench              [1.5.0.v20170412-0908, 1.5.1.v20170815-1446]
org.eclipse.e4.ui.workbench.addons.swt   [1.3.1.v20170319-1442]
org.eclipse.e4.ui.workbench.addons.swt.source [1.3.1.v20170319-1442]
org.eclipse.e4.ui.workbench.renderers.swt [0.14.100.v20170612-1255, 0.14.101.v20170713-1343, 0.14.102.v20180117-1153]
org.eclipse.e4.ui.workbench.renderers.swt.cocoa [0.11.300.v20160330-1418]
org.eclipse.e4.ui.workbench.renderers.swt.cocoa.source [0.11.300.v20160330-1418]
org.eclipse.e4.ui.workbench.renderers.swt.source [0.14.100.v20170612-1255, 0.14.101.v20170713-1343, 0.14.102.v20180117-1153]
org.eclipse.e4.ui.workbench.source       [1.5.0.v20170412-0908, 1.5.1.v20170815-1446]
org.eclipse.e4.ui.workbench.swt          [0.14.100.v20170519-1601, 0.14.101.v20170710-1119]
org.eclipse.e4.ui.workbench.swt.source   [0.14.100.v20170519-1601, 0.14.101.v20170710-1119]
org.eclipse.e4.ui.workbench3             [0.14.0.v20160630-0740]
org.eclipse.e4.ui.workbench3.source      [0.14.0.v20160630-0740]
org.eclipse.ecf                          [3.8.0.v20170104-0657]
org.eclipse.ecf.filetransfer             [5.0.0.v20160817-1024]
org.eclipse.ecf.filetransfer.source      [5.0.0.v20160817-1024]
org.eclipse.ecf.identity                 [3.8.0.v20161203-2153]
org.eclipse.ecf.identity.source          [3.8.0.v20161203-2153]
org.eclipse.ecf.provider.filetransfer    [3.2.300.v20161203-1840]
org.eclipse.ecf.provider.filetransfer.httpclient4 [1.1.200.v20170314-0133]
org.eclipse.ecf.provider.filetransfer.httpclient4.source [1.1.200.v20170314-0133]
org.eclipse.ecf.provider.filetransfer.httpclient4.ssl [1.1.0.v20160817-1024]
org.eclipse.ecf.provider.filetransfer.httpclient4.ssl.source [1.1.0.v20160817-1024]
org.eclipse.ecf.provider.filetransfer.source [3.2.300.v20161203-1840]
org.eclipse.ecf.provider.filetransfer.ssl [1.0.0.v20160817-1024]
org.eclipse.ecf.provider.filetransfer.ssl.source [1.0.0.v20160817-1024]
org.eclipse.ecf.source                   [3.8.0.v20170104-0657]
org.eclipse.ecf.ssl                      [1.2.0.v20160817-1024]
org.eclipse.ecf.ssl.source               [1.2.0.v20160817-1024]
org.eclipse.emf.common                   [2.13.0.v20170609-0707]
org.eclipse.emf.common.source            [2.13.0.v20170609-0707]
org.eclipse.emf.ecore                    [2.13.0.v20170609-0707]
org.eclipse.emf.ecore.change             [2.11.0.v20170609-0707]
org.eclipse.emf.ecore.change.source      [2.11.0.v20170609-0707]
org.eclipse.emf.ecore.source             [2.13.0.v20170609-0707]
org.eclipse.emf.ecore.xmi                [2.13.0.v20170609-0707]
org.eclipse.emf.ecore.xmi.source         [2.13.0.v20170609-0707]
org.eclipse.equinox.app                  [1.3.400.v20150715-1528]
org.eclipse.equinox.app.source           [1.3.400.v20150715-1528]
org.eclipse.equinox.bidi                 [1.1.0.v20160728-1031]
org.eclipse.equinox.bidi.source          [1.1.0.v20160728-1031]
org.eclipse.equinox.bidi.tests           [1.0.200.v20170523-1359]
org.eclipse.equinox.cm                   [1.2.0.v20170105-1446]
org.eclipse.equinox.cm.source            [1.2.0.v20170105-1446]
org.eclipse.equinox.common               [3.9.0.v20170207-1454]
org.eclipse.equinox.common.source        [3.9.0.v20170207-1454]
org.eclipse.equinox.concurrent           [1.1.0.v20130327-1442]
org.eclipse.equinox.concurrent.source    [1.1.0.v20130327-1442]
org.eclipse.equinox.console              [1.1.300.v20170512-2111]
org.eclipse.equinox.console.jaas.fragment [1.0.0.v20130327-1442]
org.eclipse.equinox.console.source       [1.1.300.v20170512-2111]
org.eclipse.equinox.console.ssh          [1.0.200.v20170105-1446]
org.eclipse.equinox.console.ssh.source   [1.0.200.v20170105-1446]
org.eclipse.equinox.coordinator          [1.3.300.v20170512-2111]
org.eclipse.equinox.coordinator.source   [1.3.300.v20170512-2111]
org.eclipse.equinox.device               [1.0.400.v20130327-1442]
org.eclipse.equinox.device.source        [1.0.400.v20130327-1442]
org.eclipse.equinox.ds                   [1.5.0.v20170307-1429]
org.eclipse.equinox.ds.source            [1.5.0.v20170307-1429]
org.eclipse.equinox.ds.tests             [1.5.0.v20170523-1359]
org.eclipse.equinox.event                [1.4.0.v20170105-1446]
org.eclipse.equinox.event.source         [1.4.0.v20170105-1446]
org.eclipse.equinox.frameworkadmin       [2.0.300.v20160504-1450]
org.eclipse.equinox.frameworkadmin.equinox [1.0.800.v20170524-1345]
org.eclipse.equinox.frameworkadmin.equinox.source [1.0.800.v20170524-1345]
org.eclipse.equinox.frameworkadmin.source [2.0.300.v20160504-1450]
org.eclipse.equinox.frameworkadmin.test  [1.1.100.v20150430-1836]
org.eclipse.equinox.http.jetty           [3.4.0.v20170503-2025]
org.eclipse.equinox.http.jetty.source    [3.4.0.v20170503-2025]
org.eclipse.equinox.http.registry        [1.1.400.v20150715-1528]
org.eclipse.equinox.http.registry.source [1.1.400.v20150715-1528]
org.eclipse.equinox.http.servlet         [1.4.0.v20170524-1452]
org.eclipse.equinox.http.servlet.source  [1.4.0.v20170524-1452]
org.eclipse.equinox.http.servlet.tests   [1.4.0.v20170524-1452]
org.eclipse.equinox.http.servletbridge   [1.0.300.v20130327-1442]
org.eclipse.equinox.http.servletbridge.source [1.0.300.v20130327-1442]
org.eclipse.equinox.io                   [1.1.100.v20150430-1834]
org.eclipse.equinox.io.source            [1.1.100.v20150430-1834]
org.eclipse.equinox.ip                   [1.1.400.v20161007-1324]
org.eclipse.equinox.ip.source            [1.1.400.v20161007-1324]
org.eclipse.equinox.jsp.jasper           [1.0.500.v20150119-1358]
org.eclipse.equinox.jsp.jasper.registry  [1.0.300.v20130327-1442]
org.eclipse.equinox.jsp.jasper.registry.source [1.0.300.v20130327-1442]
org.eclipse.equinox.jsp.jasper.source    [1.0.500.v20150119-1358]
org.eclipse.equinox.launcher             [1.4.0.v20161219-1356]
org.eclipse.equinox.launcher.cocoa.macosx.x86_64 [1.1.500.v20170531-1133, 1.1.550.v20170928-1359, 1.1.551.v20171108-1834]
org.eclipse.equinox.launcher.gtk.linux.ppc64 [1.1.500.v20170531-1133, 1.1.550.v20170928-1359, 1.1.551.v20171108-1834]
org.eclipse.equinox.launcher.gtk.linux.ppc64le [1.1.500.v20170531-1133, 1.1.550.v20170928-1359, 1.1.551.v20171108-1834]
org.eclipse.equinox.launcher.gtk.linux.x86 [1.1.500.v20170531-1133, 1.1.550.v20170928-1359, 1.1.551.v20171108-1834]
org.eclipse.equinox.launcher.gtk.linux.x86_64 [1.1.500.v20170531-1133, 1.1.550.v20170928-1359, 1.1.551.v20171108-1834]
org.eclipse.equinox.launcher.source      [1.4.0.v20161219-1356]
org.eclipse.equinox.launcher.win32.win32.x86 [1.1.500.v20170531-1133, 1.1.550.v20170928-1359, 1.1.551.v20171108-1834]
org.eclipse.equinox.launcher.win32.win32.x86_64 [1.1.500.v20170531-1133, 1.1.550.v20170928-1359, 1.1.551.v20171108-1834]
org.eclipse.equinox.metatype             [1.4.300.v20170105-1446]
org.eclipse.equinox.metatype.source      [1.4.300.v20170105-1446]
org.eclipse.equinox.p2.artifact.repository [1.1.600.v20170511-1106, 1.1.600.v20170906-1259, 1.1.650.v20170928-1405]
org.eclipse.equinox.p2.artifact.repository.source [1.1.600.v20170511-1106, 1.1.600.v20170906-1259, 1.1.650.v20170928-1405]
org.eclipse.equinox.p2.console           [1.0.600.v20170511-1106]
org.eclipse.equinox.p2.console.source    [1.0.600.v20170511-1106]
org.eclipse.equinox.p2.core              [2.4.100.v20160419-0834, 2.4.101.v20170906-1259]
org.eclipse.equinox.p2.core.source       [2.4.100.v20160419-0834, 2.4.101.v20170906-1259]
org.eclipse.equinox.p2.director          [2.3.300.v20160504-1450]
org.eclipse.equinox.p2.director.app      [1.0.500.v20160419-0834]
org.eclipse.equinox.p2.director.app.source [1.0.500.v20160419-0834]
org.eclipse.equinox.p2.director.source   [2.3.300.v20160504-1450]
org.eclipse.equinox.p2.directorywatcher  [1.1.100.v20150423-1455]
org.eclipse.equinox.p2.directorywatcher.source [1.1.100.v20150423-1455]
org.eclipse.equinox.p2.discovery         [1.0.400.v20160504-1450]
org.eclipse.equinox.p2.discovery.compatibility [1.0.200.v20131211-1531, 1.0.201.v20170906-1259]
org.eclipse.equinox.p2.discovery.compatibility.source [1.0.200.v20131211-1531, 1.0.201.v20170906-1259]
org.eclipse.equinox.p2.discovery.source  [1.0.400.v20160504-1450]
org.eclipse.equinox.p2.engine            [2.5.0.v20170319-2002]
org.eclipse.equinox.p2.engine.source     [2.5.0.v20170319-2002]
org.eclipse.equinox.p2.extensionlocation [1.2.300.v20160419-0834]
org.eclipse.equinox.p2.extensionlocation.source [1.2.300.v20160419-0834]
org.eclipse.equinox.p2.garbagecollector  [1.0.300.v20160504-1450]
org.eclipse.equinox.p2.garbagecollector.source [1.0.300.v20160504-1450]
org.eclipse.equinox.p2.installer         [1.0.500.v20160419-0100]
org.eclipse.equinox.p2.installer.source  [1.0.500.v20160419-0100]
org.eclipse.equinox.p2.jarprocessor      [1.0.500.v20160504-1450]
org.eclipse.equinox.p2.jarprocessor.source [1.0.500.v20160504-1450]
org.eclipse.equinox.p2.metadata          [2.3.200.v20170511-1106]
org.eclipse.equinox.p2.metadata.repository [1.2.400.v20170511-1106, 1.2.401.v20170906-1259]
org.eclipse.equinox.p2.metadata.repository.source [1.2.400.v20170511-1106, 1.2.401.v20170906-1259]
org.eclipse.equinox.p2.metadata.source   [2.3.200.v20170511-1106]
org.eclipse.equinox.p2.operations        [2.4.300.v20170511-1106]
org.eclipse.equinox.p2.operations.source [2.4.300.v20170511-1106]
org.eclipse.equinox.p2.publisher         [1.4.200.v20170511-1216]
org.eclipse.equinox.p2.publisher.eclipse [1.2.200.v20170511-1216, 1.2.201.v20170906-1259]
org.eclipse.equinox.p2.publisher.eclipse.source [1.2.200.v20170511-1216, 1.2.201.v20170906-1259]
org.eclipse.equinox.p2.publisher.source  [1.4.200.v20170511-1216]
org.eclipse.equinox.p2.reconciler.dropins [1.1.400.v20160504-1450]
org.eclipse.equinox.p2.reconciler.dropins.source [1.1.400.v20160504-1450]
org.eclipse.equinox.p2.repository        [2.3.300.v20170511-1216, 2.3.301.v20170906-1259]
org.eclipse.equinox.p2.repository.source [2.3.300.v20170511-1216, 2.3.301.v20170906-1259]
org.eclipse.equinox.p2.repository.tools  [2.1.400.v20170511-1216]
org.eclipse.equinox.p2.repository.tools.source [2.1.400.v20170511-1216]
org.eclipse.equinox.p2.tests             [1.6.300.v20170526-1225]
org.eclipse.equinox.p2.tests.discovery   [1.1.0.v20141216-2213]
org.eclipse.equinox.p2.tests.ui          [1.1.200.v20160504-1450]
org.eclipse.equinox.p2.tests.verifier    [1.1.300.v20170523-1344]
org.eclipse.equinox.p2.touchpoint.eclipse [2.1.500.v20170516-0526, 2.1.501.v20170906-1259]
org.eclipse.equinox.p2.touchpoint.eclipse.source [2.1.500.v20170516-0526, 2.1.501.v20170906-1259]
org.eclipse.equinox.p2.touchpoint.natives [1.2.200.v20170511-1216]
org.eclipse.equinox.p2.touchpoint.natives.source [1.2.200.v20170511-1216]
org.eclipse.equinox.p2.transport.ecf     [1.1.300.v20161004-0244]
org.eclipse.equinox.p2.transport.ecf.source [1.1.300.v20161004-0244]
org.eclipse.equinox.p2.ui                [2.5.0.v20170505-1031, 2.5.1.v20170906-1259, 2.5.2.v20171013-1525]
org.eclipse.equinox.p2.ui.admin          [1.0.300.v20170511-1216]
org.eclipse.equinox.p2.ui.admin.rcp      [1.0.300.v20170511-1216]
org.eclipse.equinox.p2.ui.admin.rcp.source [1.0.300.v20170511-1216]
org.eclipse.equinox.p2.ui.admin.source   [1.0.300.v20170511-1216]
org.eclipse.equinox.p2.ui.discovery      [1.0.300.v20170418-0708]
org.eclipse.equinox.p2.ui.discovery.source [1.0.300.v20170418-0708]
org.eclipse.equinox.p2.ui.importexport   [1.1.300.v20170511-1216, 1.1.301.v20170816-1007]
org.eclipse.equinox.p2.ui.importexport.source [1.1.300.v20170511-1216, 1.1.301.v20170816-1007]
org.eclipse.equinox.p2.ui.sdk            [1.0.500.v20170511-1216]
org.eclipse.equinox.p2.ui.sdk.scheduler  [1.3.100.v20170418-0708]
org.eclipse.equinox.p2.ui.sdk.scheduler.source [1.3.100.v20170418-0708]
org.eclipse.equinox.p2.ui.sdk.source     [1.0.500.v20170511-1216]
org.eclipse.equinox.p2.ui.source         [2.5.0.v20170505-1031, 2.5.1.v20170906-1259, 2.5.2.v20171013-1525]
org.eclipse.equinox.p2.updatechecker     [1.1.400.v20170106-2125]
org.eclipse.equinox.p2.updatechecker.source [1.1.400.v20170106-2125]
org.eclipse.equinox.p2.updatesite        [1.0.600.v20160504-1450, 1.0.601.v20170906-1259]
org.eclipse.equinox.p2.updatesite.source [1.0.600.v20160504-1450, 1.0.601.v20170906-1259]
org.eclipse.equinox.preferences          [3.7.0.v20170126-2132]
org.eclipse.equinox.preferences.source   [3.7.0.v20170126-2132]
org.eclipse.equinox.region               [1.4.0.v20170117-1425]
org.eclipse.equinox.region.source        [1.4.0.v20170117-1425]
org.eclipse.equinox.registry             [3.7.0.v20170222-1344]
org.eclipse.equinox.registry.source      [3.7.0.v20170222-1344]
org.eclipse.equinox.security             [1.2.300.v20170505-1235]
org.eclipse.equinox.security.linux.x86_64 [1.0.100.v20170504-1307]
org.eclipse.equinox.security.linux.x86_64.source [1.0.100.v20170504-1307]
org.eclipse.equinox.security.macosx      [1.100.200.v20130327-1442]
org.eclipse.equinox.security.macosx.source [1.100.200.v20130327-1442]
org.eclipse.equinox.security.source      [1.2.300.v20170505-1235]
org.eclipse.equinox.security.tests       [1.0.200.v20160504-1428]
org.eclipse.equinox.security.ui          [1.1.400.v20170505-1235]
org.eclipse.equinox.security.ui.source   [1.1.400.v20170505-1235]
org.eclipse.equinox.security.win32.x86   [1.0.300.v20130327-1442]
org.eclipse.equinox.security.win32.x86.source [1.0.300.v20130327-1442]
org.eclipse.equinox.security.win32.x86_64 [1.0.100.v20130327-1442]
org.eclipse.equinox.security.win32.x86_64.source [1.0.100.v20130327-1442]
org.eclipse.equinox.servletbridge        [1.3.200.v20160128-1435]
org.eclipse.equinox.servletbridge.source [1.3.200.v20160128-1435]
org.eclipse.equinox.simpleconfigurator   [1.2.0.v20170110-1705, 1.2.1.v20180131-1435]
org.eclipse.equinox.simpleconfigurator.manipulator [2.0.300.v20170515-0721]
org.eclipse.equinox.simpleconfigurator.manipulator.source [2.0.300.v20170515-0721]
org.eclipse.equinox.simpleconfigurator.source [1.2.0.v20170110-1705, 1.2.1.v20180131-1435]
